"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"HVBSVPB6","conferencePaper","2008","Cortez, Paulo; Silva, Alice Maria Gonçalves","Using data mining to predict secondary school student performance","Proceedings of 5th Annual Future Business Technology Conference","978-90-77381-39-7","","","http://repositorium.sdum.uminho.pt/handle/1822/8024","Although the educational level of the Portuguese population has improved in the last decades, the statistics keep Portugal at Europe’s tail end due to its high student failure rates. In particular, lack of success in the core classes of Mathematics and the Portuguese language is extremely serious. On the other hand, the fields of Business Intelligence (BI)/Data Mining (DM), which aim at extracting high-level knowledge from raw data, offer interesting automated tools that can aid the education domain. The present work intends to approach student achievement in secondary education using BI/DM techniques. Recent real-world data (e.g. student grades, demographic, social and school related features) was collected by using school reports and questionnaires. The two core classes (i.e. Mathematics and Portuguese) were modeled under binary/five-level classification and regression tasks. Also, four DM models (i.e. Decision Trees, Random Forest, Neural Networks and Support Vector Machines) and three input selections (e.g. with and without previous grades) were tested. The results show that a good predictive accuracy can be achieved, provided that the first and/or second school period grades are available. Although student achievement is highly influenced by past evaluations, an explanatory analysis has shown that there are also other relevant features (e.g. number of absences, parent’s job and education, alcohol consumption). As a direct outcome of this research, more efficient student prediction tools can be be developed, improving the quality of education and enhancing school resource management.","2008-04","2016-09-13 17:04:57","2016-09-13 17:04:57","2016-09-04 01:23:19","","","","","","","","","","","","EUROSIS","Porto, Spain","eng","openAccess","","","","repositorium.sdum.uminho.pt","","","<p>Early school leaving rate was 40% for portugese students 18-24. They decided to use some business intelligence techniques in the realm of Portugese education. <br /><br />Questions that could be addressed:1. Who are the students taking the most credit hours?<br />2. WHo is the most likely to return for more classes?<br />3. WHat type of courses can be offered to attract more students?<br />4. What are the main reasons for student transfers?<br /><br /></p> <p>They used grades and questionaires in combination to get the results.</p>","","http://repositorium.sdum.uminho.pt/handle/1822/8024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5th Annual Future Business Technology Conference","","","","","","","","","","","","","","",""
"85ISUQZ4","journalArticle","2008","Baker, Ryan S. J. d; Corbett, Albert T.; Roll, Ido; Koedinger, Kenneth R.","Developing a generalizable detector of when students game the system","User Modeling and User-Adapted Interaction","","0924-1868, 1573-1391","10.1007/s11257-007-9045-6","http://link.springer.com/article/10.1007/s11257-007-9045-6","Some students, when working in interactive learning environments, attempt to “game the system”, attempting to succeed in the environment by exploiting properties of the system rather than by learning the material and trying to use that knowledge to answer correctly. In this paper, we present a system that can accurately detect whether a student is gaming the system, within a Cognitive Tutor mathematics curricula. Our detector also distinguishes between two distinct types of gaming which are associated with different learning outcomes. We explore this detector’s generalizability, and find that it transfers successfully to both new students and new tutor lessons.","2008-01-23","2016-09-13 17:04:57","2016-09-13 17:04:57","2016-09-04 01:34:49","287-314","","3","18","","User Model User-Adap Inter","","","","","","","","en","","","","","link.springer.com","","","","","https://link.springer.com/article/10.1007/s11257-007-9045-6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NRIDB5A2","book","2014","Baker, R","Big Data in Education","","","","","","","2014","2016-09-13 17:04:57","2016-09-13 17:04:57","","","","","","","","","","","","","","New York, NY","","","","","","","","","<p><a href=""https://www.youtube.com/watch?v=Mr17Z0nZUQc&amp;feature=youtu.be"">https://www.youtube.com/watch?v=Mr17Z0nZUQc&amp;feature=youtu.be</a></p> <p>visualization: displaying information in a meaningful fashion--show the data, induce the viewer tot hink about what it means, avoid distorting what the data has to say, make large datasets coherent, encourage the eye to compare different pieces of data</p> <p><a href=""https://www.youtube.com/watch?v=oTiixxmh9-Q&amp;feature=youtu.be"">https://www.youtube.com/watch?v=oTiixxmh9-Q&amp;feature=youtu.be</a></p> <p>scatterplots don't scale well to large datasets <br />Heatmaps: show the density of specific groups</p> <p><a>https://www.youtube.com/watch?v=WI1AVcpCYgk&amp;feature=youtu.be</a></p> <p>&nbsp;state space diagrams: visualizations of all the states that a learning system can have during a problem</p> <p>&nbsp;</p>","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UMTNE8D6","videoRecording","2016","Georgia Tech","Cross Validation","","","","","https://www.youtube.com/watch?v=sFO2ff-gTh0","","2016-09-09","2016-09-13 17:04:57","2016-09-13 17:04:57","2016-09-09 19:37:11","","","","","","","","","","","","Youtube","","","","","","","","","","<p>cross validation of data-- youtube video</p> <p>The goal is to generalize. It needs to be able to fit to other data that we don't necessarily know right now.</p> <p>Data is supposedly representive of future data that is going to be used.</p> <p>""data is independent and identically distributed""--all of the data is really coming from the same source</p> <p>Use a model that is complex enough to fit the data, but also balance the generalizability.</p> <p>""Folds"" can break the data into folds and then test on 3 of them and test on the 4th, alternating which are the ones used to train</p>","","https://www.youtube.com/watch?v=sFO2ff-gTh0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P9V8WM5D","webpage","","","Big Data – What It Means For The Digital Analyst | Analytics & Optimization","","","","","http://online-behavior.com/analytics/big-data","","","2016-09-19 18:34:39","2016-09-19 18:34:39","2016-09-19 18:34:39","","","","","","","","","","","","","","","","","","","","","","","C:\Users\Cash Money Cody\AppData\Roaming\Mozilla\Firefox\Profiles\muuoeskg.default\zotero\storage\PWXWA6GF\big-data.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NINRCW84","webpage","","","Passing the Privacy Test as Student Data Laws Take Effect | EdSurge News","","","","","https://www.edsurge.com/news/2016-01-12-passing-the-privacy-test-as-student-data-laws-take-effect?utm_content=bufferc0042&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer","","","2016-09-20 15:33:08","2016-09-20 15:33:08","2016-09-20 15:33:08","","","","","","","","","","","","","","","","","","","","","","<p>Schools aren't allowed to require students to data. Is it possible to have a default 'opt in' to contributing data, but give the parents/students the ability to relatively easily opt out?</p> <p>Is there really much difference between the data a student gives out on a school machine to non-school related content vs giving it to educational endeavors?</p> <p>Anonymized data can't be used for advertising, interesting.</p> <p>Must've been difficult to come up with a law to cover a changing/variety field of tech in education. It seems like the lawmakers's hearts are in the right place though.</p>","C:\Users\Cash Money Cody\AppData\Roaming\Mozilla\Firefox\Profiles\muuoeskg.default\zotero\storage\KZDC3XEC\2016-01-12-passing-the-privacy-test-as-student-data-laws-take-effect.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IJAQ24HF","webpage","","","Why Students Should Own Their Educational Data – Wired Campus - Blogs - The Chronicle of Higher Education","","","","","http://www.chronicle.com/blogs/wiredcampus/why-students-should-own-their-educational-data/54329","","","2016-09-27 14:57:44","2016-09-27 14:57:44","2016-09-27 14:57:44","","","","","","","","","","","","","","","","","","","","","","","C:\Users\Cash Money Cody\AppData\Roaming\Mozilla\Firefox\Profiles\muuoeskg.default\zotero\storage\E9IQAEUV\54329.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AM6WQJ4S","document","","","Assignment2 R","","","","","","","","2016-10-13 16:39:14","2016-10-13 16:42:37","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\Cash Money Cody\AppData\Roaming\Mozilla\Firefox\Profiles\muuoeskg.default\zotero\storage\Z22BDS3T\Assignment 2.Rmd; C:\Users\Cash Money Cody\AppData\Roaming\Mozilla\Firefox\Profiles\muuoeskg.default\zotero\storage\Q3SBRE9H\RplotDC.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QDWAHA5A","webpage","","","Cluster","","","","","https://www.cs.uic.edu/~wilkinson/Applets/cluster.html","","","2016-10-20 15:46:26","2016-10-20 15:46:26","2016-10-20 15:46:26","","","","","","","","","","","","","","","","","","","","","","<p>k-means clustering assigns n points to k clusters. The algorithm computes iteratively until there are no changes in the averages.</p> <p>If we do not know k in advance, how can we choose a value based on our data? This is circular and provides some issues. Hartigan suggests that we keep adding clusters until the sum of squares (the distance between the points squared) is negligible when adding new clusters.</p> <p>There are issues because you can apply clusters to anything, even when 'clusters' aren't really there. This is displayed by the GIGO button, which applies 4 clusters to any data.</p> <p>&nbsp;</p> <p>No good on categorical data, need uniform scale, doesn't like some shapes, too easy to not be critical of the strategy</p>","C:\Users\Cash Money Cody\AppData\Roaming\Mozilla\Firefox\Profiles\muuoeskg.default\zotero\storage\CPUJ65CT\cluster.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XVMS3F9T","webpage","","","The Grammar of Graphics","","","","","https://www.cs.uic.edu/~wilkinson/TheGrammarOfGraphics/GOG.html","","","2016-10-20 16:41:36","2016-10-20 16:41:36","2016-10-20 16:41:36","","","","","","","","","","","","","","","","","","","","","","<p>Presents a foundation for producing many quantitative graphics found in journals, newspapares, statistical packages, and data visualization systems</p>","C:\Users\Cash Money Cody\AppData\Roaming\Mozilla\Firefox\Profiles\muuoeskg.default\zotero\storage\7FR4HUPK\GOG.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6PEQVE8P","webpage","","","Index. ggplot2 2.1.0","","","","","http://docs.ggplot2.org/current/","","","2016-10-20 16:41:51","2016-10-20 16:41:51","2016-10-20 16:41:51","","","","","","","","","","","","","","","","","","","","","","","C:\Users\Cash Money Cody\AppData\Roaming\Mozilla\Firefox\Profiles\muuoeskg.default\zotero\storage\Z8X4DMPU\current.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"534HM2DF","document","","","Assignment 3 Instructions.Rmd","","","","","","","","2016-10-20 17:26:04","2016-10-20 17:26:04","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\Cash Money Cody\Desktop\Columbia\Assignment3\Assignment 3 Instructions.Rmd; C:\Users\Cash Money Cody\Desktop\Columbia\Assignment3\Motivation_ThreeClust.pdf; C:\Users\Cash Money Cody\Desktop\Columbia\Assignment3\Motivation_TwoClust.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7N5KXXV9","webpage","","","","","","","","https://pages.rstudio.net/Webinar-Nov9th_Registration.html?mkt_tok=eyJpIjoiTVRBME5tWTVOVFEzWkdabSIsInQiOiJaVmtmMThBQWpPRjd0Z0FqQVg3SFNxZ3RsNEpVZk1FVE1FZEhQdlhEeFFaNXNvRUhSZ1JsZkRpNG1IV2NiRFhGNVJTeHprZWYwWlMrRCtiU1p6MUdYcEgxVDEyc255aXcwUWdyMTFtMXVXVT0ifQ%3D%3D","","","2016-11-01 16:16:11","2016-11-01 16:16:11","2016-11-01 16:16:11","","","","","","","","","","","","","","","","","","","","","","","C:\Users\Cash Money Cody\AppData\Roaming\Mozilla\Firefox\Profiles\muuoeskg.default\zotero\storage\8VIQ4U9Z\Webinar-Nov9th_Registration.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7QAV5ZTJ","encyclopediaArticle","2016","","Travelling salesman problem","Wikipedia","","","","https://en.wikipedia.org/w/index.php?title=Travelling_salesman_problem&oldid=746342539","The travelling salesman problem (TSP) asks the following question: ""Given a list of cities and the distances between each pair of cities, what is the shortest possible route that visits each city exactly once and returns to the origin city?"" It is an NP-hard problem in combinatorial optimization, important in operations research and theoretical computer science. TSP is a special case of the travelling purchaser problem and the vehicle routing problem. In the theory of computational complexity, the decision version of the TSP (where, given a length L, the task is to decide whether the graph has any tour shorter than L) belongs to the class of NP-complete problems. Thus, it is possible that the worst-case running time for any algorithm for the TSP increases superpolynomially (but no more than exponentially) with the number of cities. The problem was first formulated in 1930 and is one of the most intensively studied problems in optimization. It is used as a benchmark for many optimization methods. Even though the problem is computationally difficult, a large number of heuristics and exact algorithms are known, so that some instances with tens of thousands of cities can be solved completely and even problems with millions of cities can be approximated within a small fraction of 1%. The TSP has several applications even in its purest formulation, such as planning, logistics, and the manufacture of microchips. Slightly modified, it appears as a sub-problem in many areas, such as DNA sequencing. In these applications, the concept city represents, for example, customers, soldering points, or DNA fragments, and the concept distance represents travelling times or cost, or a similarity measure between DNA fragments. The TSP also appears in astronomy, as astronomers observing many sources will want to minimize the time spent moving the telescope between the sources. In many applications, additional constraints such as limited resources or time windows may be imposed.","2016-10-26","2016-11-03 16:14:50","2016-11-03 16:14:50","2016-11-03 16:14:50","","","","","","","","","","","","","","en","Creative Commons Attribution-ShareAlike License","","","","Wikipedia","","Page Version ID: 746342539","<p><!--StartFragment-->The <strong>travelling salesman problem</strong> (<strong>TSP</strong>) asks the following question: <em>""Given a list of cities and the distances between each pair of cities, what is the shortest possible route that visits each city exactly once and returns to the origin city?""</em> It is an <a class=""mw-redirect"" title=""NP-hard"" href=""https://en.wikipedia.org/wiki/NP-hard"">NP-hard</a> problem in <a title=""Combinatorial optimization"" href=""https://en.wikipedia.org/wiki/Combinatorial_optimization"">combinatorial optimization</a>, important in <a title=""Operations research"" href=""https://en.wikipedia.org/wiki/Operations_research"">operations research</a> and <a title=""Theoretical computer science"" href=""https://en.wikipedia.org/wiki/Theoretical_computer_science"">theoretical computer science</a>.<!--EndFragment--></p>","C:\Users\Cash Money Cody\AppData\Roaming\Mozilla\Firefox\Profiles\muuoeskg.default\zotero\storage\BEAHNBTB\index.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WXRHMZUD","webpage","","","DataShop > About > FAQ","","","","","https://pslcdatashop.web.cmu.edu/about/faq.html","","","2016-11-21 18:41:48","2016-11-21 18:41:48","2016-11-21 18:41:48","","","","","","","","","","","","","","","","","","","","","","<p><!--StartFragment-->You do not need permission to view or use public data sets; they are freely accessible to any researcher in the world.""<!--EndFragment--></p> <p><!--StartFragment-->DataShop access is free. <!--EndFragment--></p> <p><!--StartFragment-->As long as proper IRB rules and guidelines have been followed and you have access to the data through DataShop, you may publish an analysis you have conducted on another researcher's data.<!--EndFragment--></p> <p><!--StartFragment-->The Pittsburgh Science of Learning Center (PSLC) DataShop is the world's preeminent central repository for data on the interactions between students and educational software and a suite of tools to analyze that data. It provides secure data storage as well as an array of exploratory analysis and visualization tools available through a web-based interface. <!--EndFragment--></p>","C:\Users\Cash Money Cody\AppData\Roaming\Mozilla\Firefox\Profiles\muuoeskg.default\zotero\storage\WUM99I2X\faq.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4QXICUNX","webpage","","","Learning Analytics Interoperability – The Big Picture in Brief - briefing-01.pdf","","","","","http://laceproject.eu/publications/briefing-01.pdf","","","2016-11-22 09:01:57","2016-11-22 09:01:57","2016-11-22 09:01:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W686WAG2","webpage","","","An Introduction to <strong>corrplot</strong> Package","","","","","https://cran.r-project.org/web/packages/corrplot/vignettes/corrplot-intro.html","","","2016-11-26 04:28:19","2016-11-26 04:28:19","2016-11-26 04:28:19","","","","","","","","","","","","","","","","","","","","","","","C:\Users\Cash Money Cody\AppData\Roaming\Mozilla\Firefox\Profiles\muuoeskg.default\zotero\storage\ZH6BKK6B\corrplot-intro.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
