"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"88HWXME6","journalArticle","2015","Konstan, Joseph A.; Walker, J. D.; Brooks, D. Christopher; Brown, Keith; Ekstrand, Michael D.","Teaching Recommender Systems at Large Scale: Evaluation and Lessons Learned from a Hybrid MOOC","ACM Trans. Comput.-Hum. Interact.","","1073-0516","10.1145/2728171","http://doi.acm.org/10.1145/2728171","","2015-04","2016-09-13 16:23:09","2016-09-13 16:23:09","2016-09-03 20:38:02","10:1–10:23","","2","22","","","Teaching Recommender Systems at Large Scale","","","","","","","","","","","","ACM Digital Library","","","<p>This article shed light on data analysis and evaluation process of MOOC courses and online learners which is a bit different from the traditional brick and mortar classroom. The article also compares and contrast between the 2 ways of learning and showed that there was not a big difference between both based on the limited data they have.</p> <p>As a student who uses Coursera alot and obtained several certificates from the site, this article is very interesting and informative about the factors that determined student's retention.</p>","","","","learning assessment; Massively Online Open Course (MOOC)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XSI27ZX9","book","2015","Matsuda, Noboru; Furukawa, Tadanobu; Bier, Norman; Faloutsos, Christos","Machine Beats Experts: Automatic Discovery of Skill Models for Data-Driven Online Course Refinement","","","","","http://eric.ed.gov/?id=ED560513","How can we automatically determine which skills must be mastered for the successful completion of an online course? Large-scale online courses (e.g., MOOCs) often contain a broad range of contents frequently intended to be a semester's worth of materials; this breadth often makes it difficult to articulate an accurate set of skills and knowledge (i.e., a skill model, or the QMatrix). We have developed an innovative method to discover skill models from the data of online courses. Our method assumes that online courses have a pre-defined skill map for which skills are associated with formative assessment items embedded throughout the online course. Our method carefully exploits correlations between various parts of student performance, as well as in the text of assessment items, to build a superior statistical model that even outperforms human experts. To evaluate our method, we compare our method with existing methods (LFA) and human engineered skill models on three Open Learning Initiative (OLI) courses at Carnegie Mellon University. The results show that (1) our method outperforms human-engineered skill models, (2) skill models discovered by our method are interpretable, and (3) our method is remarkably faster than existing methods. These results suggest that our method provides a significant contribution to the evidence-based, iterative refinement of online courses with a promising scalability. [For complete proceedings, see ED560503.]","2015-06","2016-09-13 16:23:09","2016-09-13 16:23:09","2016-09-03 20:48:57","","","","","","","Machine Beats Experts","","","","","International Educational Data Mining Society","","en","","","","","ERIC","","","<p>Interesting look into how data mining using machine learning on online courses data can outperform human engineered skill models.</p> <p>I would be curious to see how the model performs in real classroom or courses with less of a pre-defined skill map.</p> <p>&nbsp;</p>","","http://eric.ed.gov/?id=ED560513","","Automation; Comparative Analysis; Correlation; data; Formative Evaluation; models; Online Courses; Skills","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IIGA2998","conferencePaper","2008","Cortez, Paulo; Silva, Alice Maria Gonçalves","Using data mining to predict secondary school student performance","Proceedings of 5th Annual Future Business Technology Conference","978-90-77381-39-7","","","http://repositorium.sdum.uminho.pt/handle/1822/8024","Although the educational level of the Portuguese population has improved in the last decades, the statistics keep Portugal at Europe’s tail end due to its high student failure rates. In particular, lack of success in the core classes of Mathematics and the Portuguese language is extremely serious. On the other hand, the fields of Business Intelligence (BI)/Data Mining (DM), which aim at extracting high-level knowledge from raw data, offer interesting automated tools that can aid the education domain. The present work intends to approach student achievement in secondary education using BI/DM techniques. Recent real-world data (e.g. student grades, demographic, social and school related features) was collected by using school reports and questionnaires. The two core classes (i.e. Mathematics and Portuguese) were modeled under binary/five-level classification and regression tasks. Also, four DM models (i.e. Decision Trees, Random Forest, Neural Networks and Support Vector Machines) and three input selections (e.g. with and without previous grades) were tested. The results show that a good predictive accuracy can be achieved, provided that the first and/or second school period grades are available. Although student achievement is highly influenced by past evaluations, an explanatory analysis has shown that there are also other relevant features (e.g. number of absences, parent’s job and education, alcohol consumption). As a direct outcome of this research, more efficient student prediction tools can be be developed, improving the quality of education and enhancing school resource management.","2008-04","2016-09-13 16:23:09","2016-09-13 16:23:09","2016-09-04 01:23:19","","","","","","","","","","","","EUROSIS","Porto, Spain","eng","openAccess","","","","repositorium.sdum.uminho.pt","","","<p>This shows a good use of learning analytics and data mining in improving student's performance in core subjects in Portugo.&nbsp; It makes me realize the reach that technology could extend to a bigger and larger context all over the world towards more data driven policy making. Many techniques were used to create a prediction model based on grades. Yet we come back to the beginning of this course where we ask is analysis on grades sufficient enough to predict learning. <br /><br /></p> <p>&nbsp;</p>","","http://repositorium.sdum.uminho.pt/handle/1822/8024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5th Annual Future Business Technology Conference","","","","","","","","","","","","","","",""
"854V8T9J","book","2014","Baker, R","Big Data in Education","","","","","","","2014","2016-09-13 16:23:09","2016-09-13 16:23:09","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GUAEIDIP","videoRecording","2016","Georgia Tech","Cross Validation","","","","","https://www.youtube.com/watch?v=sFO2ff-gTh0","","2016-09-09","2016-09-13 16:23:09","2016-09-13 16:23:09","2016-09-09 19:37:11","","","","","","","","","","","","Youtube","","","","","","","","","","<p>Same with the other videos, this is super short and precise explanation of Cross validation. Although it captured the main ideas, I still need to look up for a more thorough analysis of the method.</p>","","https://www.youtube.com/watch?v=sFO2ff-gTh0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"35928VAU","book","","","Week 2 - Statistics and Probability","","","","","","","","2016-09-13 19:00:16","2016-09-13 19:00:33","","","","","","","","","","","","","","","","","","","","","","","<p>Week 2 - flipped classroom</p> <p>- Area principle</p> <p>- Data visualization</p> <p>3 dimensional rotation is misleading, compared to 2D model</p> <p>&nbsp;</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92RM8RB9","webpage","2016","","Passing the Privacy Test as Student Data Laws Take Effect (EdSurge News)","EdSurge","","","","https://www.edsurge.com/news/2016-01-12-passing-the-privacy-test-as-student-data-laws-take-effect","On January 1, 2016, “ 	SOPIPA”—the recently passed California student data privacy law that defines how edtech companies can use student data became effective. About 25 other states have passed similar laws that are already in effect, or will become effective.  At the same time, more than 200 sc","2016-01-12","2016-09-19 03:25:00","2016-12-13 05:23:43","2016-09-19 03:25:00","","","","","","","","","","","","","","","","","","","","","","<p>Data privacy: The article discussed different aspects of data privacy</p> <ul> <li>Government is trying to protect student's personal information from company</li> <li>Access, must delete,</li> <li>Do not require students to share data unless it is for educational purposes</li> <li>Data has to be de-indentified, anonymized data</li> </ul> <p>From my experience of working with Education Data from different departments of education across the country. It is important to establish a good habit of data management and practice. Strictly follow the IRB guidelines in order to avoid lawsuits. </p>","/Users/Gemy/Library/Application Support/Zotero/Profiles/3y4hxf4x.default/zotero/storage/QTH6J25N/2016-01-12-passing-the-privacy-test-as-student-data-laws-take-effect.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7EAB3GBE","document","","","Assignment 1","","","","","","","","2016-12-19 08:30:13","2016-12-19 08:30:30","","","","","","","","","","","","","","","","","","","","","","","<p>Install Zotero, Github and R Studio Successfully</p> <p>&nbsp;</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X5Z824PK","journalArticle","","","","","","","","","","","2016-12-19 08:31:42","2016-12-19 08:31:42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X77MSP8X","document","","","Assignment 2","","","","","","","","2016-12-19 08:31:56","2016-12-19 08:32:10","","","","","","","","","","","","","","","","","","","","","","","","; /Users/Gemy/GEMY DOC/Documents/IDS/Tutorials/Dm-Class/Assignment2/Assignment 2.Rmd","https://github.com/gemypham/assignment2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QQSGDU9R","document","","","Assignment 3","","","","","","","","2016-12-19 08:33:49","2016-12-19 08:34:17","","","","","","","","","","","","","","","","","","","","","","","","; /Users/Gemy/Library/Application Support/Zotero/Profiles/3y4hxf4x.default/zotero/storage/ZXHQ2T58/Assignment 3 Instructions.Rmd","https://github.com/gemypham/assignment3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3WEKMI2Z","document","","","Assignment 4","","","","","","","","2016-12-19 08:33:52","2016-12-19 08:34:22","","","","","","","","","","","","","","","","","","","","","","","","; /Users/Gemy/Library/Application Support/Zotero/Profiles/3y4hxf4x.default/zotero/storage/KA7VT4VM/assignment4.Rmd","https://github.com/gemypham/assignment4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J9IIP2WF","document","","","Assignment 5","","","","","","","","2016-12-19 08:33:55","2016-12-19 08:34:29","","","","","","","","","","","","","","","","","","","","","","","","; /Users/Gemy/Library/Application Support/Zotero/Profiles/3y4hxf4x.default/zotero/storage/IUEZIG2C/Assignment 5.Rmd","https://github.com/gemypham/assignment5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ZPXCRCH","document","","","Assignment 6","","","","","","","","2016-12-19 08:34:00","2016-12-19 08:34:34","","","","","","","","","","","","","","","","","","","","","","","","; /Users/Gemy/Library/Application Support/Zotero/Profiles/3y4hxf4x.default/zotero/storage/URF7S83V/Assignment6.Rmd","https://github.com/gemypham/assignment6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5HRQIZSN","document","","","Assignment 7","","","","","","","","2016-12-19 08:34:04","2016-12-19 08:34:39","","","","","","","","","","","","","","","","","","","","","","","","; /Users/Gemy/Library/Application Support/Zotero/Profiles/3y4hxf4x.default/zotero/storage/SZ26E22V/Assignment7.Rmd","https://github.com/gemypham/assignment7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CMTA5RI2","document","","","Assignment 8","","","","","","","","2016-12-19 08:34:07","2016-12-19 08:34:53","","","","","","","","","","","","","","","","","","","","","","","","/Users/Gemy/Library/Application Support/Zotero/Profiles/3y4hxf4x.default/zotero/storage/RJTDMJWV/FINALS!!!!!! LALALALA.pptx; ","https://youtu.be/OZaK33MIOYk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
